index,start_expression,end_expression,result,best_expr,class,iterations,egraph_size,rebuilds,total_time,stop_reason,condition
5635,( == ( max ( min ( max ( / ( + ( - v0 ( * ( max ( min ( / v1 8 ) 249 ) 0 ) 8 ) ) 36 ) 32 ) 0 ) ( / ( + v2 5 ) 4 ) ) ( + ( min ( min ( / ( - ( - ( + v3 v0 ) ( * ( max ( min ( / v1 8 ) 249 ) 0 ) 8 ) ) 28 ) 32 ) ( / ( - ( - ( max ( min ( / ( + ( + v4 v1 ) 7 ) 8 ) 249 ) 0 ) ( max ( min ( / v1 8 ) 249 ) 0 ) ) 2 ) 4 ) ) ( / ( + v2 1 ) 4 ) ) 1 ) ) ( max ( min ( max ( / ( + ( - v0 ( * ( max ( min ( / v1 8 ) 249 ) 0 ) 8 ) ) 36 ) 32 ) 0 ) ( / ( + v2 5 ) 4 ) ) ( + ( min ( min ( / ( - ( - ( + v3 v0 ) ( * ( max ( min ( / v1 8 ) 249 ) 0 ) 8 ) ) 28 ) 32 ) ( / ( - ( - ( max ( min ( / ( + ( + v4 v1 ) 7 ) 8 ) 249 ) 0 ) ( max ( min ( / v1 8 ) 249 ) 0 ) ) 2 ) 4 ) ) ( / ( + v2 1 ) 4 ) ) 1 ) ) ),1/0,true,1,-1,1,91,0,0.00018634199999999999,Goal 1 Matched,
5636,( == ( - ( - ( max ( * ( / ( - ( + v0 v1 ) 1 ) 4 ) 4 ) -3 ) ( * ( / v2 5 ) 125 ) ) ( min ( * ( / v1 4 ) 4 ) 1999 ) ) ( - ( - ( max ( * ( / ( - ( + v0 v1 ) 1 ) 4 ) 4 ) -3 ) ( * ( / v2 5 ) 125 ) ) ( min ( * ( / v1 4 ) 4 ) 1999 ) ) ),1/0,true,1,-1,1,42,0,0.000137543,Goal 1 Matched,
5637,( == ( min ( / ( + ( + v0 v1 ) 124 ) 8 ) ( - v2 1 ) ) ( min ( / ( + ( + v0 v1 ) 124 ) 8 ) ( - v2 1 ) ) ),1/0,true,1,-1,1,18,0,0.00010981399999999999,Goal 1 Matched,
5638,( == ( min ( + ( * v0 4 ) ( + ( * v1 8 ) v2 ) ) ( + v3 4 ) ) ( min ( + ( * v0 4 ) ( + ( * v1 8 ) v2 ) ) ( + v3 4 ) ) ),1/0,true,1,-1,1,26,0,0.00011591100000000001,Goal 1 Matched,
5639,( == ( + ( / v0 126 ) ( * ( / v1 26 ) 2 ) ) ( + ( / v0 126 ) ( * ( / v1 26 ) 2 ) ) ),1/0,true,1,-1,1,18,0,0.000106147,Goal 1 Matched,
5640,( <= ( max ( + ( min ( min ( min ( min ( min ( / ( + ( - ( + v6 v5 ) ( * ( max ( min ( * ( / ( - ( * ( / v3 8 ) 8 ) 5 ) 63 ) 8 ) 253 ) 4 ) 8 ) ) 4 ) 32 ) ( / ( + ( - ( + v6 v5 ) ( * ( max ( min ( * ( / ( - ( * ( / v3 8 ) 8 ) 5 ) 63 ) 8 ) 253 ) 4 ) 8 ) ) 4 ) 32 ) ) ( / ( + ( - ( + v6 v5 ) ( * ( max ( min ( * ( / ( - ( * ( / v3 8 ) 8 ) 5 ) 63 ) 8 ) 253 ) 4 ) 8 ) ) 36 ) 32 ) ) ( / ( + ( - ( + v6 v5 ) ( * ( max ( min ( * ( / ( - ( * ( / v3 8 ) 8 ) 5 ) 63 ) 8 ) 253 ) 4 ) 8 ) ) 36 ) 32 ) ) ( / ( + ( - ( max ( min ( * ( / ( + ( * ( / ( + ( + v2 v3 ) 7 ) 8 ) 8 ) 68 ) 63 ) 8 ) 244 ) -5 ) ( max ( min ( * ( / ( - ( * ( / v3 8 ) 8 ) 5 ) 63 ) 8 ) 253 ) 4 ) ) 6 ) 4 ) ) ( - ( + 0 ( / ( + v4 13 ) 4 ) ) 1 ) ) 1 ) ( min ( max ( / ( + ( - v5 ( * ( max ( min ( * ( / ( - ( * ( / v3 8 ) 8 ) 5 ) 63 ) 8 ) 253 ) 4 ) 8 ) ) 68 ) 32 ) 0 ) ( + ( / ( + v4 13 ) 4 ) 0 ) ) ) ( min ( max ( / ( + ( - v5 ( * ( max ( min ( * ( / ( - ( * ( / v3 8 ) 8 ) 5 ) 63 ) 8 ) 253 ) 4 ) 8 ) ) 68 ) 32 ) 0 ) ( + ( / ( + v4 13 ) 4 ) 0 ) ) ),1/0,false,"(<= (+ (max (min (* 2 (/ (+ (* v3 -1) (+ 5 (""%"" v3 8))) -63)) (+ (/ (+ v5 68) 32) (/ (+ v5 -1956) -32))) (+ (/ (+ v5 68) 32) (/ (+ v5 36) -32))) (+ 1 (min (max (+ (/ (+ v5 68) -32) (/ (+ v5 -1956) 32)) (* 2 (/ (+ (* v3 -1) (+ 5 (""%"" v3 8))) 63))) (min (/ (+ v5 68) -32) (+ (/ (+ v5 68) -32) (/ (+ v5 36) 32)))))) (max (/ (+ (max -5 (* 8 (/ (+ -68 (* -8 (/ (+ v3 (+ v2 7)) 8))) -63))) (+ (max -253 (min -4 (* 8 (/ (+ (* v3 -1) (+ 5 (""%"" v3 8))) 63)))) 6)) -4) (max (/ (+ (max -2024 (min -32 (* (/ (+ (* v3 -1) (+ 5 (""%"" v3 8))) -63) -64))) (+ v5 (+ v6 4))) -32) (/ (+ (min (* 8 (/ (+ (* v3 -1) (+ 5 (""%"" v3 8))) -63)) 253) (+ (+ -9 (* -1 (min 237 v4))) (max (+ (max -12 (min 237 v4)) -241) (* 8 (/ (+ (* v3 -1) (+ 5 (""%"" v3 8))) 63))))) 4))))",-1,7,19110,1089,3.2811154429999996,Time Limit : 0.100221235,
5641,( == ( - ( max v0 0 ) ( * v1 32 ) ) ( - ( max v0 0 ) ( * v1 32 ) ) ),1/0,true,1,-1,1,16,0,0.000103526,Goal 1 Matched,
5642,( != ( + ( / ( * v0 2 ) 9 ) 2 ) 0 ),1/0,false,(! (== (/ (* v0 2) 9) -2)),-1,2,23,0,0.000212,Impossible (!= (/ (+ ?a (* ?x ?b)) ?c) ?d) Matched,
5643,( == ( + ( * v0 8 ) ( + ( * v1 68 ) ( + v2 v3 ) ) ) ( + ( * v0 8 ) ( + ( * v1 68 ) ( + v2 v3 ) ) ) ),1/0,true,1,-1,1,24,0,0.000111886,Goal 1 Matched,
5644,( != ( / ( + v0 137 ) 132 ) 0 ),1/0,false,(!= (/ (+ v0 137) 132) 0),-1,1,10,0,0.000095709,Impossible (!= (/ (+ ?a ?x) ?b) ?c) Matched,
