index,start_expression,end_expression,result,best_expr,total_time,class,condition
28,( && ( <= ( + ( min ( / ( - ( + ( min v0 17 ) v1 ) 47 ) 16 ) ( / ( - v2 23 ) 4 ) ) 1 ) ( / ( min ( / ( - ( + ( min v0 17 ) v1 ) 31 ) 8 ) ( / ( - v2 13 ) 2 ) ) 2 ) ) ( <= ( / ( - ( min ( / ( - v2 13 ) 2 ) ( + ( / ( - ( + ( min v0 17 ) v1 ) 31 ) 8 ) ( * ( / ( - ( / ( + v2 1 ) 2 ) ( / ( - ( + ( min v0 17 ) v1 ) 31 ) 8 ) ) 8 ) 8 ) ) ) 5 ) 2 ) ( min ( / ( - v2 23 ) 4 ) ( + ( / ( - ( + ( min v0 17 ) v1 ) 47 ) 16 ) ( * ( / ( - ( / ( + v2 5 ) 4 ) ( / ( - ( + ( min v0 17 ) v1 ) 47 ) 16 ) ) 8 ) 8 ) ) ) ) ),1/0,false,(&& (<= (min (/ (+ (min v0 17) (+ v1 -31)) 16) (/ (+ v2 -19) 4)) (min (/ (/ (+ (min v0 17) (+ v1 -31)) 8) 2) (/ (/ (+ v2 -13) 2) 2))) (<= (+ (min (* 8 (/ (- (/ (+ v2 1) 2) (/ (+ (min v0 17) (+ v1 -31)) 8)) 8)) (+ (/ (+ v2 -13) 2) (/ (+ (min v0 17) (+ v1 -31)) -8))) (+ (/ (+ (min v0 17) (+ v1 -31)) 8) -5)) (min (* (/ (+ v2 -23) 4) 2) (+ (* (/ (+ (min v0 17) (+ v1 -47)) 16) 2) (* 16 (/ (+ (/ (+ v2 5) 4) (/ (+ (min v0 17) (+ v1 -47)) -16)) 8)))))),3.215097546,-1,0
29,( <= ( / ( - ( min ( + ( / ( - ( + ( min v0 29 ) v1 ) 43 ) 8 ) ( * ( / ( - v2 1 ) 8 ) 8 ) ) ( - v3 8 ) ) 87 ) 2 ) ( + ( / v4 2 ) ( * ( / ( + ( - ( / ( + ( min ( + ( / ( - ( + ( min v0 29 ) v1 ) 43 ) 8 ) ( * ( / ( + v2 7 ) 8 ) 8 ) ) v3 ) 1 ) 2 ) ( / v4 2 ) ) 1 ) 50 ) 50 ) ) ),1/0,false,(<= (/ (+ (/ (+ (min (+ (/ (+ (min v0 29) (+ v1 -43)) 8) (* 8 (/ (+ v2 -1) 8))) (- v3 8)) -87) 2) (/ v4 -2)) 50) (/ (+ (/ (+ 1 (min v3 (+ (/ (+ (min v0 29) (+ v1 -43)) 8) (* 8 (/ (+ v2 7) 8))))) 2) (- 1 (/ v4 2))) 50)),3.386768318,-1,0
30,( && ( <= ( + ( min ( / ( - ( + ( min v0 29 ) v1 ) 59 ) 16 ) ( / ( - v2 13 ) 2 ) ) 1 ) ( / ( min ( / ( - ( + ( min v0 29 ) v1 ) 43 ) 8 ) ( - v2 8 ) ) 2 ) ) ( <= ( / ( - ( min ( + ( / ( - ( + ( min v0 29 ) v1 ) 43 ) 8 ) ( * ( / ( - ( - v2 ( / ( - ( + ( min v0 29 ) v1 ) 43 ) 8 ) ) 1 ) 8 ) 8 ) ) ( - v2 8 ) ) 5 ) 2 ) ( min ( / ( - v2 13 ) 2 ) ( + ( / ( - ( + ( min v0 29 ) v1 ) 59 ) 16 ) ( * ( / ( - ( / ( + v2 1 ) 2 ) ( / ( - ( + ( min v0 29 ) v1 ) 59 ) 16 ) ) 8 ) 8 ) ) ) ) ),1/0,false,(&& (<= (min (+ v2 -8) (+ (/ (+ (min v0 29) (+ v1 -43)) 8) (* 8 (/ (- (+ v2 -1) (/ (+ (min v0 29) (+ v1 -43)) 8)) 8)))) (+ 5 (+ (* (/ (+ (min v0 29) (+ v1 -59)) 16) 2) (* 16 (/ (+ (/ (+ v2 1) 2) (/ (+ (min v0 29) (+ v1 -59)) -16)) 8))))) (<= (min (/ (- (- 43 v1) (min v0 29)) -16) (/ (- v2 11) 2)) (/ (/ (+ (min v0 29) (+ v1 -43)) 8) 2))),3.34921485,-1,0
31,( && ( <= ( + ( min ( / ( - ( + ( min v0 29 ) v1 ) 91 ) 32 ) ( / ( - v2 23 ) 4 ) ) 1 ) ( / ( min ( / ( - ( + ( min v0 29 ) v1 ) 59 ) 16 ) ( / ( - v2 13 ) 2 ) ) 2 ) ) ( <= ( / ( - ( min ( / ( - v2 13 ) 2 ) ( + ( / ( - ( + ( min v0 29 ) v1 ) 59 ) 16 ) ( * ( / ( - ( / ( + v2 1 ) 2 ) ( / ( - ( + ( min v0 29 ) v1 ) 59 ) 16 ) ) 8 ) 8 ) ) ) 5 ) 2 ) ( min ( / ( - v2 23 ) 4 ) ( + ( / ( - ( + ( min v0 29 ) v1 ) 91 ) 32 ) ( * ( / ( - ( / ( + v2 5 ) 4 ) ( / ( - ( + ( min v0 29 ) v1 ) 91 ) 32 ) ) 8 ) 8 ) ) ) ) ),1/0,false,"(&& (<= (min (/ (+ (min v0 29) (+ v1 -59)) 32) (/ (+ v2 -19) 4)) (/ (max (/ (+ (min v0 29) (+ v1 -59)) -16) (/ (- v2 13) -2)) -2)) (<= (min (/ (+ v2 -23) 2) (- (+ (/ (+ (min v0 29) (+ v1 -59)) 16) -5) (- (+ (/ (+ (min v0 29) (+ v1 -59)) 16) (/ (+ v2 1) -2)) (""%"" (+ (/ (+ (min v0 29) (+ v1 -59)) 16) (/ (+ v2 1) -2)) -8)))) (min (+ (* (/ (+ (min v0 29) (- v1 91)) 32) 2) (* 16 (/ (+ (/ (+ v2 5) 4) (/ (+ (min v0 29) (- v1 91)) -32)) 8))) (* (/ (+ v2 -23) 4) 2))))",3.226766393,-1,0
32,( && ( <= ( min ( + ( min ( * v0 4 ) 3 ) v1 ) v2 ) ( + ( * v0 4 ) v1 ) ) ( <= ( + ( min ( * v0 4 ) 3 ) v1 ) ( + ( * ( / ( + ( - ( + ( min ( * v0 4 ) 3 ) v1 ) v2 ) 3 ) 4 ) 4 ) v2 ) ) ),1/0,true,1,0.238929233,0,0
33,( && ( <= ( + ( min ( / ( - ( + ( min v0 53 ) v1 ) 115 ) 32 ) ( / ( - v2 13 ) 2 ) ) 1 ) ( / ( min ( / ( - ( + ( min v0 53 ) v1 ) 83 ) 16 ) ( - v2 8 ) ) 2 ) ) ( <= ( / ( - ( min ( + ( / ( - ( + ( min v0 53 ) v1 ) 83 ) 16 ) ( * ( / ( - ( - v2 ( / ( - ( + ( min v0 53 ) v1 ) 83 ) 16 ) ) 1 ) 8 ) 8 ) ) ( - v2 8 ) ) 5 ) 2 ) ( min ( / ( - v2 13 ) 2 ) ( + ( / ( - ( + ( min v0 53 ) v1 ) 115 ) 32 ) ( * ( / ( - ( / ( + v2 1 ) 2 ) ( / ( - ( + ( min v0 53 ) v1 ) 115 ) 32 ) ) 8 ) 8 ) ) ) ) ),1/0,false,(&& (<= (+ (min (* 8 (/ (+ (/ (+ (min v0 53) (+ v1 -83)) -16) (+ v2 -1)) 8)) (+ (- v2 8) (/ (+ (min v0 53) (+ v1 -83)) -16))) (+ (/ (+ (min v0 53) (+ v1 -83)) 16) -5)) (* 2 (+ (/ (+ (min v0 53) (+ v1 -115)) 32) (* 8 (/ (+ (/ (+ v2 1) 2) (/ (+ (min v0 53) (+ v1 -115)) -32)) 8))))) (<= (min (/ (+ (min v0 53) (+ v1 -83)) 32) (/ (- v2 11) 2)) (/ (/ (+ (min v0 53) (+ v1 -83)) 16) 2))),3.450592002,-1,0
34,( && ( <= ( + ( min ( / ( - ( + ( min v0 53 ) v1 ) 179 ) 64 ) ( / ( - v2 55 ) 4 ) ) 1 ) ( / ( min ( / ( - ( + ( min v0 53 ) v1 ) 115 ) 32 ) ( / ( - v2 13 ) 2 ) ) 2 ) ) ( <= ( / ( - ( min ( / ( - v2 13 ) 2 ) ( + ( / ( - ( + ( min v0 53 ) v1 ) 115 ) 32 ) ( * ( / ( - ( / ( + v2 1 ) 2 ) ( / ( - ( + ( min v0 53 ) v1 ) 115 ) 32 ) ) 8 ) 8 ) ) ) 21 ) 2 ) ( min ( / ( - v2 55 ) 4 ) ( + ( / ( - ( + ( min v0 53 ) v1 ) 179 ) 64 ) ( * ( / ( - ( / ( + v2 5 ) 4 ) ( / ( - ( + ( min v0 53 ) v1 ) 179 ) 64 ) ) 16 ) 16 ) ) ) ) ),1/0,false,"(&& (<= (min (/ (+ (min v0 53) (+ v1 -115)) 64) (/ (+ v2 -51) 4)) (/ (min (/ (+ (min v0 53) (+ v1 -115)) 32) (/ (+ v2 -13) 2)) 2)) (<= (min (/ (+ v2 -55) 2) (+ (- (- (/ (+ v2 1) 2) (/ (+ (min v0 53) (+ v1 -115)) 32)) (""%"" (- (/ (+ v2 1) 2) (/ (+ (min v0 53) (+ v1 -115)) 32)) 8)) (+ (/ (+ (min v0 53) (+ v1 -115)) 32) -21))) (+ (* (/ (+ (min v0 53) (- v1 179)) 64) 2) (min (* 32 (/ (+ (/ (+ v2 5) 4) (/ (+ (min v0 53) (- v1 179)) -64)) 16)) (* (+ (/ (+ v2 -55) 4) (/ (+ (min v0 53) (- v1 179)) -64)) 2)))))",3.236823474,-1,0
35,( <= ( - ( min ( + ( / ( - ( + ( min v0 53 ) v1 ) 83 ) 16 ) ( * ( / ( - v2 1 ) 8 ) 8 ) ) ( - v3 8 ) ) 42 ) ( + ( * ( / ( - ( - ( min ( + ( / ( - ( + ( min v0 53 ) v1 ) 83 ) 16 ) ( * ( / ( + v2 7 ) 8 ) 8 ) ) v3 ) v4 ) 1 ) 50 ) 50 ) v4 ) ),1/0,false,(<= (min (- (+ (/ (+ (min v0 53) (+ v1 -83)) 16) (+ (* 8 (/ (- v2 1) 8)) -42)) v4) (- (+ v3 -50) v4)) (* 50 (/ (+ (min v3 (+ (/ (+ (min v0 53) (+ v1 -83)) 16) (* 8 (/ (+ v2 7) 8)))) (- -1 v4)) 50))),3.2895173509999998,-1,0
36,( <= ( + ( min ( min ( - v0 ( * v1 117 ) ) v2 ) 116 ) ( * ( min ( / ( - v0 v2 ) 117 ) v1 ) 117 ) ) v3 ),1/0,false,(<= (* 117 (min (/ (- v0 v2) 117) v1)) (+ (max (- v0 v2) (max (* 117 v1) (+ v0 -116))) (- v3 v0))),3.159423257,-1,0
37,( <= ( + ( min ( min ( - v0 ( * v1 161 ) ) v2 ) 160 ) ( * ( min ( / ( - v0 v2 ) 161 ) v1 ) 161 ) ) v3 ),1/0,false,(<= (* 161 (min (/ (- v0 v2) 161) v1)) (+ (max (- v0 v2) (max (* 161 v1) (+ v0 -160))) (- v3 v0))),3.166837322,-1,0
38,( && ( <= ( - ( / ( min ( + v0 10 ) v1 ) 2 ) 5 ) ( / v0 2 ) ) ( <= ( - ( / v1 2 ) 5 ) ( + ( / v0 2 ) ( * ( / ( + ( - ( / v1 2 ) ( / v0 2 ) ) 2 ) 8 ) 8 ) ) ) ),1/0,false,(&& (<= (/ (- (- (/ v1 2) 5) (/ v0 2)) 8) (/ (+ 2 (- (/ v1 2) (/ v0 2))) 8)) 1),3.248271714,-1,0
39,( <= ( / ( - ( min ( + v0 11 ) v1 ) 13 ) 2 ) ( / ( - v1 13 ) 2 ) ),1/0,true,1,0.003237522,0,0
40,( && ( <= ( / ( min ( - v0 11 ) v1 ) 2 ) ( / ( min ( - v0 8 ) v1 ) 2 ) ) ( <= ( / ( - ( min ( + ( * ( / ( - ( - v0 v1 ) 1 ) 8 ) 8 ) v1 ) ( - v0 8 ) ) 5 ) 2 ) ( min ( / ( - v0 13 ) 2 ) ( - ( + ( / v1 2 ) ( * ( / ( + ( - ( / ( + v0 1 ) 2 ) ( / v1 2 ) ) 1 ) 8 ) 8 ) ) 1 ) ) ) ),1/0,false,(<= (- (+ v1 -5) (max (* 8 (/ (- (+ v1 1) v0) 8)) (- (+ v1 -5) (+ -5 (+ (- v0 8) (- v1 v1)))))) (+ (* (/ (+ (/ (+ v0 1) 2) (/ (+ v1 -2) -2)) 8) 16) (+ -2 (* 2 (/ v1 2))))),3.236940486,-1,0
41,( <= ( + ( / ( + ( + ( min v0 11 ) v1 ) 367 ) 4 ) ( * ( / v2 97 ) 97 ) ) ( + ( / ( + ( + ( min v0 11 ) v1 ) 755 ) 4 ) ( * ( / ( - ( + ( / ( + ( + ( min v0 11 ) v1 ) 367 ) 4 ) ( * ( / v2 97 ) 97 ) ) ( / ( - ( + ( min v0 11 ) v1 ) 17 ) 4 ) ) 194 ) 194 ) ) ),1/0,false,"(<= (/ (+ (/ (+ (min v0 11) (+ v1 755)) 4) (- (* 97 (/ v2 -97)) (/ (+ (min v0 11) (+ v1 367)) 4))) -194) (/ (+ (+ (/ (+ (min v0 11) (+ v1 367)) 4) (- v2 (""%"" v2 -97))) (/ (+ (min v0 11) (+ v1 -17)) -4)) 194))",3.315035408,-1,0
42,( <= ( - ( min ( / ( - v0 13 ) 2 ) ( + ( / ( - ( + ( min v1 11 ) v2 ) 17 ) 4 ) ( * ( / v3 8 ) 8 ) ) ) 186 ) ( + ( * ( / ( - ( - ( min ( / ( + v0 3 ) 2 ) ( + ( / ( + ( + ( min v1 11 ) v2 ) 15 ) 4 ) ( * ( / v3 8 ) 8 ) ) ) v4 ) 1 ) 194 ) 194 ) v4 ) ),1/0,false,(<= (/ (+ (min (/ (- (min v1 11) (- 17 v2)) 4) (+ (/ (+ -13 v0) 2) (* (/ v3 8) -8))) (+ (* -1 v4) (+ (* 8 (/ v3 8)) -186))) 194) (/ (+ (min (/ (+ (min v1 11) (+ v2 15)) 4) (+ (/ (+ 3 v0) 2) (* (/ v3 8) -8))) (+ (* 8 (/ v3 8)) (- -1 v4))) 194)),3.513354868,-1,0
43,( <= ( / ( - ( min ( / ( - v0 13 ) 2 ) ( + ( / ( - ( + ( min v1 17 ) v2 ) 31 ) 8 ) ( * ( / v3 8 ) 8 ) ) ) 87 ) 2 ) ( + ( / v4 2 ) ( * ( / ( + ( - ( / ( + ( min ( / ( + v0 3 ) 2 ) ( + ( / ( + ( + ( min v1 17 ) v2 ) 33 ) 8 ) ( * ( / v3 8 ) 8 ) ) ) 1 ) 2 ) ( / v4 2 ) ) 1 ) 50 ) 50 ) ) ),1/0,false,"(<= (/ (/ (- (* 2 (/ v4 -2)) (- (+ 87 (* 8 (/ v3 -8))) (min (/ (+ (min v1 17) (+ v2 -31)) 8) (+ (/ (+ -13 v0) 2) (* 8 (/ v3 -8)))))) 2) 50) (/ (+ (/ (+ (min (+ (/ (+ 3 v0) 2) (* 8 (/ v3 -8))) (/ (- (min v1 17) (- -33 v2)) 8)) (+ (- v3 (""%"" v3 -8)) 1)) 2) (+ 1 (/ v4 -2))) 50))",3.327818263,-1,0
44,( <= ( - ( min ( / ( - v0 13 ) 2 ) ( + ( / ( - ( + ( min v1 17 ) v2 ) 31 ) 8 ) ( * ( / v3 8 ) 8 ) ) ) 90 ) ( + ( * ( / ( - ( - ( min ( / ( + v0 3 ) 2 ) ( + ( / ( + ( + ( min v1 17 ) v2 ) 33 ) 8 ) ( * ( / v3 8 ) 8 ) ) ) v4 ) 1 ) 98 ) 98 ) v4 ) ),1/0,false,"(<= (/ (+ (min (/ (+ (min v1 17) (+ v2 -31)) 8) (+ (/ (+ -13 v0) 2) (* 8 (/ v3 -8)))) (+ (* -1 v4) (+ (- v3 (""%"" v3 -8)) -90))) 98) (/ (+ (min (/ (+ (min v1 17) (+ v2 33)) 8) (+ (/ (+ 3 v0) 2) (* 8 (/ v3 -8)))) (+ (- v3 (""%"" v3 -8)) (- -1 v4))) 98))",3.540288738,-1,0
45,( <= ( / ( - ( min ( / ( - v0 13 ) 2 ) ( + ( / ( - ( + ( min v1 29 ) v2 ) 59 ) 16 ) ( * ( / v3 8 ) 8 ) ) ) 39 ) 2 ) ( + ( / v4 2 ) ( * ( / ( + ( - ( / ( + ( min ( / ( + v0 3 ) 2 ) ( + ( / ( + ( + ( min v1 29 ) v2 ) 69 ) 16 ) ( * ( / v3 8 ) 8 ) ) ) 1 ) 2 ) ( / v4 2 ) ) 1 ) 26 ) 26 ) ) ),1/0,false,"(<= (/ (- (/ v4 -2) (/ (- (+ 39 (* 8 (/ v3 -8))) (min (/ (+ (min v1 29) (- v2 59)) 16) (+ (/ (+ -13 v0) 2) (* 8 (/ v3 -8))))) 2)) 26) (/ (+ (/ (+ (min (/ (- (min v1 29) (- -69 v2)) 16) (+ (/ (+ 3 v0) 2) (* 8 (/ v3 -8)))) (+ (- v3 (""%"" v3 -8)) 1)) 2) (- 1 (/ v4 2))) 26))",3.344165819,-1,0
46,( <= ( / ( - ( min ( / ( - v0 13 ) 2 ) ( + ( / ( - ( + ( min v1 53 ) v2 ) 115 ) 32 ) ( * ( / v3 8 ) 8 ) ) ) 15 ) 2 ) ( + ( / v4 2 ) ( * ( / ( + ( - ( / ( + ( min ( / ( + v0 3 ) 2 ) ( + ( / ( + ( + ( min v1 53 ) v2 ) 141 ) 32 ) ( * ( / v3 8 ) 8 ) ) ) 1 ) 2 ) ( / v4 2 ) ) 1 ) 14 ) 14 ) ) ),1/0,false,(<= (/ (- (/ v4 -2) (/ (- (+ 15 (* 8 (/ v3 -8))) (min (/ (+ (min v1 53) (- v2 115)) 32) (+ (/ (+ -13 v0) 2) (* 8 (/ v3 -8))))) 2)) 14) (/ (+ (/ (min (/ (+ v0 5) 2) (+ (/ (- (min v1 53) (- -141 v2)) 32) (+ (* 8 (/ v3 8)) 1))) 2) (- 1 (/ v4 2))) 14)),3.331952584,-1,0
47,( <= ( - ( min ( / ( - v0 13 ) 2 ) ( + ( / ( - ( + ( min v1 53 ) v2 ) 115 ) 32 ) ( * ( / v3 8 ) 8 ) ) ) 18 ) ( + ( * ( / ( - ( - ( min ( / ( + v0 3 ) 2 ) ( + ( / ( + ( + ( min v1 53 ) v2 ) 141 ) 32 ) ( * ( / v3 8 ) 8 ) ) ) v4 ) 1 ) 26 ) 26 ) v4 ) ),1/0,false,(<= (/ (+ (min (/ (- (min v1 53) (- 115 v2)) 32) (+ (/ (+ -13 v0) 2) (* (/ v3 8) -8))) (+ (* -1 v4) (+ (* 8 (/ v3 8)) -18))) 26) (/ (+ (min (/ (+ (min v1 53) (+ v2 141)) 32) (+ (/ (+ 3 v0) 2) (* (/ v3 8) -8))) (+ (* 8 (/ v3 8)) (- -1 v4))) 26)),3.5191990459999998,-1,0
48,( <= ( min ( + ( + ( * v0 144 ) v1 ) 128 ) v2 ) ( min ( + ( * ( min ( / ( + ( min ( - v2 ( + ( * v0 144 ) v1 ) ) 128 ) 15 ) 16 ) 8 ) 16 ) ( + ( * v0 144 ) v1 ) ) v2 ) ),1/0,true,1,0.243359166,0,0
49,( <= ( - ( min ( + ( + ( * v0 144 ) v1 ) 136 ) v2 ) 8 ) ( + ( * ( / ( + ( min ( - v2 ( + ( * v0 144 ) v1 ) ) 136 ) 7 ) 16 ) 16 ) ( + ( * v0 144 ) v1 ) ) ),1/0,false,(<= (+ (min 136 (+ (* -144 v0) (- v2 v1))) -8) (* 16 (/ (+ (- (* v1 -1) (* 144 v0)) (+ v2 7)) 16))),3.163055132,-1,0
50,( <= ( - ( min ( + ( + ( * v0 144 ) v1 ) 139 ) v2 ) 11 ) ( + ( * ( / ( + ( min ( - v2 ( + ( * v0 144 ) v1 ) ) 139 ) 4 ) 16 ) 16 ) ( + ( * v0 144 ) v1 ) ) ),1/0,false,(<= (/ (+ (min 139 (+ (* -144 v0) (- v2 v1))) -11) 16) (/ (- -4 (min 139 (+ (* -144 v0) (- v2 v1)))) -16)),3.131178391,-1,0
51,( <= ( - ( min ( + ( + ( * v0 144 ) v1 ) 140 ) v2 ) 12 ) ( + ( * ( / ( + ( min ( - v2 ( + ( * v0 144 ) v1 ) ) 140 ) 3 ) 16 ) 16 ) ( + ( * v0 144 ) v1 ) ) ),1/0,false,(<= (/ (+ (min 140 (+ (* -144 v0) (- v2 v1))) -12) 16) (/ (- -3 (min 140 (+ (* -144 v0) (- v2 v1)))) -16)),3.12947168,-1,0
52,( <= ( - ( min ( + ( + ( * v0 144 ) v1 ) 142 ) v2 ) 14 ) ( + ( * ( / ( + ( min ( - v2 ( + ( * v0 144 ) v1 ) ) 142 ) 1 ) 16 ) 16 ) ( + ( * v0 144 ) v1 ) ) ),1/0,false,"(<= (+ (min 142 (+ (* -144 v0) (- v2 v1))) -14) (- (+ v2 (- (- 1 v1) (* 144 v0))) (""%"" (+ v2 (- (- 1 v1) (* 144 v0))) 16)))",3.169369448,-1,0
53,( <= ( - ( min ( + ( + ( * v0 144 ) v1 ) 142 ) v2 ) 70 ) ( + ( * ( / ( + ( min ( - v2 ( + ( * v0 144 ) v1 ) ) 142 ) 1 ) 72 ) 72 ) ( + ( * v0 144 ) v1 ) ) ),1/0,false,"(<= (- (+ v1 (- (- -1 v2) (* -144 v0))) (""%"" (+ v1 (- (- -1 v2) (* -144 v0))) -72)) (+ 70 (max (+ (* 144 v0) (- v1 v2)) -142)))",3.156104645,-1,0
54,( && ( <= ( + ( min ( / ( - v0 14 ) 8 ) ( - ( / ( + ( / ( - v0 10 ) 4 ) v1 ) 2 ) 6 ) ) 1 ) ( / ( min ( / ( - v0 6 ) 4 ) ( + ( / ( - v0 38 ) 4 ) v1 ) ) 2 ) ) ( <= ( / ( - ( min ( + ( / ( - v0 6 ) 4 ) ( * ( / ( - ( + ( / ( - v0 10 ) 4 ) v1 ) ( / ( - v0 6 ) 4 ) ) 8 ) 8 ) ) ( + ( / ( - v0 38 ) 4 ) v1 ) ) 5 ) 2 ) ( min ( + ( / ( - v0 14 ) 8 ) ( * ( / ( + ( - ( / ( + ( / ( - v0 10 ) 4 ) v1 ) 2 ) ( / ( - v0 14 ) 8 ) ) 1 ) 8 ) 8 ) ) ( - ( / ( + ( / ( - v0 10 ) 4 ) v1 ) 2 ) 6 ) ) ) ),1/0,false,(&& (<= (min (/ (+ v0 -6) 8) (/ (+ (/ (- v0 10) 4) (+ 2 (+ v1 -12))) 2)) (min (/ (/ (+ v0 -6) 4) 2) (/ (+ v1 (/ (+ v0 -38) 4)) 2))) (<= (min (+ (/ (- v0 10) 4) (+ v1 -12)) (- (* 8 (/ (+ (+ (/ (- v0 10) 4) v1) (/ (+ v0 -6) -4)) 8)) (- 5 (/ (+ v0 -6) 4)))) (* 2 (+ (/ (- v0 14) 8) (* 8 (/ (- (/ (+ (/ (- v0 10) 4) v1) 2) (- (/ (- v0 14) 8) 1)) 8)))))),3.457595143,-1,0
55,( && ( <= ( / ( - ( min ( + v0 17 ) v1 ) 23 ) 4 ) ( / ( - ( min ( + v0 11 ) v1 ) 17 ) 4 ) ) ( <= ( / ( - ( min ( / ( - v1 13 ) 2 ) ( - ( + ( / v0 2 ) ( * ( / ( + ( - ( / ( + v1 1 ) 2 ) ( / v0 2 ) ) 1 ) 8 ) 8 ) ) 1 ) ) 5 ) 2 ) ( min ( / ( - v1 23 ) 4 ) ( + ( / ( - v0 6 ) 4 ) ( * ( / ( - ( / ( + v1 5 ) 4 ) ( / ( - v0 6 ) 4 ) ) 8 ) 8 ) ) ) ) ),1/0,false,(&& (<= (min (/ (- v1 23) 2) (+ (* 8 (/ (- (/ (+ v1 1) 2) (+ (/ v0 2) -1)) 8)) (+ (/ v0 2) -6))) (min (+ (* 2 (/ (+ -6 v0) 4)) (* 16 (/ (- (/ (+ v1 5) 4) (/ (+ -6 v0) 4)) 8))) (* 2 (/ (- v1 23) 4)))) (<= (min (- v1 23) (+ -6 v0)) (* 4 (/ (- v1 17) 4)))),3.333502839,-1,0
56,( && ( <= ( / ( - ( + ( min ( + ( * v0 193 ) 10 ) v1 ) ( / v2 2 ) ) 3 ) 2 ) ( / ( + ( min ( + ( * v0 193 ) 7 ) v1 ) ( / v2 2 ) ) 2 ) ) ( <= ( / ( - ( min ( + ( + ( * ( / ( min ( - v1 ( * v0 193 ) ) 192 ) 8 ) 8 ) v3 ) 7 ) v4 ) 13 ) 2 ) ( min ( / ( - v4 13 ) 2 ) ( + ( / ( - v3 3 ) 2 ) ( * ( / ( - ( / ( + v4 1 ) 2 ) ( / ( - v3 3 ) 2 ) ) 8 ) 8 ) ) ) ) ),1/0,false,"(<= (+ (+ -6 v3) (min (- (- v1 (* v0 193)) (""%"" (- v1 (* v0 193)) 8)) (min 192 (+ v4 (- -7 v3))))) (- (- (+ v3 -3) (""%"" (+ v3 -3) 2)) (* (/ (- (/ (+ v4 1) 2) (/ (+ v3 -3) 2)) -8) 16)))",3.509926967,-1,0
57,( <= ( - ( + ( min ( * ( % ( / v0 2 ) 2 ) 2 ) 1 ) ( + ( / v0 4 ) v1 ) ) 1 ) ( + ( / ( + v0 6 ) 4 ) v1 ) ),1/0,true,1,0.280503021,0,0
58,( <= ( - ( min ( + ( / ( + v0 22 ) 4 ) ( * ( / v1 8 ) 8 ) ) v2 ) 193 ) ( + ( * ( / ( - ( min ( + ( / ( + v0 22 ) 4 ) ( * ( / v1 8 ) 8 ) ) v2 ) v3 ) 194 ) 194 ) v3 ) ),1/0,true,1,0.036544566,0,0
59,( <= ( / ( - ( min ( / ( - v0 23 ) 4 ) ( + ( / ( - ( + ( min v1 17 ) v2 ) 47 ) 16 ) ( * ( / v3 8 ) 8 ) ) ) 39 ) 2 ) ( + ( / v4 2 ) ( * ( / ( + ( - ( / ( + ( min ( / ( + v0 9 ) 4 ) ( + ( / ( + ( + ( min v1 17 ) v2 ) 81 ) 16 ) ( * ( / v3 8 ) 8 ) ) ) 1 ) 2 ) ( / v4 2 ) ) 1 ) 26 ) 26 ) ) ),1/0,false,(<= (/ (+ (/ (* 2 (/ v4 -2)) 1) (+ (min (/ (+ (min v1 17) (+ v2 -47)) 16) (+ (/ (+ -23 v0) 4) (* 8 (/ v3 -8)))) (+ (* 8 (/ v3 8)) -39))) 52) (/ (+ (/ (- (+ (* 8 (/ v3 8)) 1) (max (/ (+ (min v1 17) (+ v2 81)) -16) (- (* 8 (/ v3 8)) (/ (+ 9 v0) 4)))) 2) (- 1 (/ v4 2))) 26)),3.346982506,-1,0
60,( <= ( - ( min ( / ( - v0 23 ) 4 ) ( + ( / ( - ( + ( min v1 29 ) v2 ) 91 ) 32 ) ( * ( / v3 8 ) 8 ) ) ) 18 ) ( + ( * ( / ( - ( - ( min ( / ( + v0 9 ) 4 ) ( + ( / ( + ( + ( min v1 29 ) v2 ) 165 ) 32 ) ( * ( / v3 8 ) 8 ) ) ) v4 ) 1 ) 26 ) 26 ) v4 ) ),1/0,false,"(<= (/ (+ (min (/ (- (min v1 29) (- 91 v2)) 32) (+ (/ (+ -23 v0) 4) (* 8 (/ v3 -8)))) (+ (* -1 v4) (+ (- v3 (""%"" v3 -8)) -18))) 26) (/ (+ (min (/ (+ (min v1 29) (+ v2 165)) 32) (- (/ (+ 9 v0) 4) (- v3 (""%"" v3 -8)))) (+ (- v3 (""%"" v3 -8)) (- -1 v4))) 26))",3.543974087,-1,0
