index,start_expression,end_expression,result,best_expr,class,iterations,egraph_size,rebuilds,total_time,stop_reason,condition
1,( <= ( max ( / ( - 17 ( % v0 4 ) ) 4 ) ( + ( - ( max ( / ( + ( min ( * v1 2 ) ( + ( % v0 2 ) 5 ) ) ( / v0 2 ) ) 2 ) ( + ( / v0 4 ) v1 ) ) ( + ( / ( - v0 6 ) 4 ) v1 ) ) 2 ) ) 1024 ),1/0,false,"(<= (max (/ (- 17 (""%"" v0 4)) 4) (+ (max (/ (+ (/ v0 2) (min (* v1 2) (+ (""%"" v0 2) 5))) 2) (+ v1 (/ v0 4))) (+ (* (/ (- v0 6) 4) -1) (+ 2 (* v1 -1))))) 1024)",-1,3,95758,0,3.0220159790000003,Time Limit : 1.000246222,
2,( <= ( max ( / ( - 17 ( % v0 4 ) ) 4 ) ( + ( - ( / ( + ( min ( * v1 2 ) ( + ( % v0 2 ) 20 ) ) ( / v0 2 ) ) 2 ) ( + ( / ( - v0 6 ) 4 ) v1 ) ) 2 ) ) 1024 ),1/0,false,"(! (|| (< (""%"" v0 4) -4082) (< (- 2045 (* 2 (/ (- v0 6) -4))) (min (/ v0 2) (+ (+ (""%"" v0 2) 20) (+ (/ v0 2) (* -2 v1)))))))",-1,12,99626,0,3.016291153,Time Limit : 1.001407077,
3,( <= ( max ( / ( - 8 ( % ( + ( * v0 161 ) v1 ) 2 ) ) 2 ) ( + ( - ( / ( + ( min ( * v2 2 ) 159 ) ( + ( * v0 161 ) v1 ) ) 2 ) ( + ( / ( - ( + ( * v0 161 ) v1 ) 3 ) 2 ) v2 ) ) 2 ) ) 1024 ),1/0,false,"(! (|| (< 2041 (""%"" (+ (* -161 v0) (* v1 -1)) 2)) (< (- (- 1024 (+ 2 (* -1 v2))) (/ (+ (* 161 v0) (+ v1 -3)) -2)) (/ (+ (+ (* 161 v0) v1) (min (* 2 v2) 159)) 2))))",-1,8,120966,94,3.036709303,Time Limit : 1.001488698,
4,( <= ( max ( max ( min v0 12 ) ( + ( min ( min ( min ( min ( min ( min ( min ( min ( min ( min ( min ( min ( min ( min ( min ( / ( - v1 15 ) 16 ) ( - v2 1 ) ) ( / ( - v1 14 ) 16 ) ) ( / ( - v1 13 ) 16 ) ) ( / ( - v1 2 ) 16 ) ) ( / ( - v1 1 ) 16 ) ) ( / ( + v1 1 ) 16 ) ) ( / ( - v3 2 ) 16 ) ) ( / ( - v3 1 ) 16 ) ) ( / ( - v4 2 ) 16 ) ) ( / ( - v4 1 ) 16 ) ) ( / ( - v5 2 ) 16 ) ) ( / ( - v5 1 ) 16 ) ) ( / ( - v6 2 ) 16 ) ) ( / ( - v6 1 ) 16 ) ) 11 ) 1 ) ) 0 ) ( max ( min v0 12 ) 0 ) ),1/0,false,(<= (max (max (min v0 12) (+ 1 (min (min (min (min (min (min (min (min (min (min (min (min (min (min (min (/ (- v1 15) 16) (- v2 1)) (/ (- v1 14) 16)) (/ (+ v1 -13) 16)) (/ (+ v1 -2) 16)) (/ (+ v1 -1) 16)) (/ (+ v1 1) 16)) (/ (+ v3 -2) 16)) (/ (- v3 1) 16)) (/ (+ v4 -2) 16)) (/ (- v4 1) 16)) (/ (+ v5 -2) 16)) (/ (+ v5 -1) 16)) (/ (+ v6 -2) 16)) (/ (+ v6 -1) 16)) 11))) 0) (max (min v0 12) 0)),-1,5,102650,1,3.0380012060000006,Time Limit : 1.004290032,
5,( <= ( max ( max ( min ( / ( + v0 131 ) 144 ) 2 ) ( + ( min ( / ( - ( min ( + ( min ( min ( min ( min ( min ( min ( - ( min ( / ( + ( + v1 v2 ) 25 ) 2 ) v3 ) ( + ( * v4 288 ) v5 ) ) v6 ) ( - ( min ( / ( + ( + v1 v2 ) 29 ) 2 ) v3 ) ( + ( * v4 288 ) v5 ) ) ) ( + v7 13 ) ) v8 ) v9 ) ( + v7 15 ) ) 128 ) v8 ) 140 ) 144 ) 1 ) 1 ) ) 0 ) ( max ( min ( / ( + v0 131 ) 144 ) 2 ) 0 ) ),1/0,false,(<= (max (max (min (/ (+ v0 131) 144) 2) (+ 1 (min (/ (+ (min (min (min (min (min (min (min (+ (min (/ (+ (+ v1 v2) 25) 2) v3) (+ (* -288 v4) (* -1 v5))) v6) (+ (min v3 (/ (+ (+ v1 v2) 29) 2)) (+ (* -288 v4) (* -1 v5)))) (+ v7 13)) v8) v9) (+ v7 15)) (+ v8 -128)) -12) 144) 1))) 0) (max (min (/ (+ v0 131) 144) 2) 0)),-1,5,122654,0,3.0303085359999997,Time Limit : 1.001213467,
6,( <= ( max ( max ( min v0 24 ) ( + ( min ( min ( min ( min ( min ( min ( min ( min ( min ( min ( min ( min ( min ( min ( min ( / ( - v1 15 ) 16 ) ( - v2 1 ) ) ( / ( - v1 14 ) 16 ) ) ( / ( - v1 13 ) 16 ) ) ( / ( - v1 2 ) 16 ) ) ( / ( - v1 1 ) 16 ) ) ( / ( + v1 1 ) 16 ) ) ( / ( - v3 2 ) 16 ) ) ( / ( - v3 1 ) 16 ) ) ( / ( - v4 2 ) 16 ) ) ( / ( - v4 1 ) 16 ) ) ( / ( - v5 2 ) 16 ) ) ( / ( - v5 1 ) 16 ) ) ( / ( - v6 2 ) 16 ) ) ( / ( - v6 1 ) 16 ) ) 23 ) 1 ) ) 0 ) ( max ( min v0 24 ) 0 ) ),1/0,false,(<= (max (max (min v0 24) (+ 1 (min (min (min (min (min (min (min (min (min (min (min (min (min (min (min (/ (- v1 15) 16) (- v2 1)) (/ (- v1 14) 16)) (/ (+ v1 -13) 16)) (/ (+ v1 -2) 16)) (/ (+ v1 -1) 16)) (/ (+ v1 1) 16)) (/ (+ v3 -2) 16)) (/ (- v3 1) 16)) (/ (+ v4 -2) 16)) (/ (- v4 1) 16)) (/ (+ v5 -2) 16)) (/ (+ v5 -1) 16)) (/ (+ v6 -2) 16)) (/ (+ v6 -1) 16)) 23))) 0) (max (min v0 24) 0)),-1,5,102650,1,3.039408806,Time Limit : 1.001752768,
7,( <= ( max ( max ( min v0 2 ) ( + ( min ( min ( min ( min ( min ( min ( min ( min ( min ( min ( min ( min ( min ( min ( min ( min ( min ( min ( min ( min ( min ( min ( min ( min ( min ( min ( min ( min ( min ( min ( min ( min ( min ( min ( min ( min ( min ( min ( min ( min ( min ( min ( min ( min ( min ( min ( min ( min ( min ( min ( min ( min ( min ( min ( min ( min ( min ( min ( min ( - ( min ( min ( min v1 v2 ) v3 ) v4 ) 1 ) v2 ) ( / ( - v5 208 ) 192 ) ) ( / ( - v5 207 ) 192 ) ) ( / ( - v5 206 ) 192 ) ) ( / ( - v5 205 ) 192 ) ) ( / ( - v5 191 ) 192 ) ) ( / ( - v5 4 ) 192 ) ) ( / ( - v5 3 ) 192 ) ) ( / ( - v5 2 ) 192 ) ) ( / ( - v5 1 ) 192 ) ) ( / ( - v6 210 ) 192 ) ) ( / ( - v6 209 ) 192 ) ) ( / ( - v6 208 ) 192 ) ) ( / ( - v6 207 ) 192 ) ) ( / ( - v6 206 ) 192 ) ) ( / ( - v6 205 ) 192 ) ) ( / ( - v6 204 ) 192 ) ) ( / ( - v6 203 ) 192 ) ) ( / ( - v6 194 ) 192 ) ) ( / ( - v6 193 ) 192 ) ) ( / ( - v6 191 ) 192 ) ) ( / ( - v6 190 ) 192 ) ) ( / ( - v6 189 ) 192 ) ) ( / ( - v6 4 ) 192 ) ) ( / ( - v6 3 ) 192 ) ) ( / ( - v6 2 ) 192 ) ) ( / ( - v6 1 ) 192 ) ) ( / ( + v6 1 ) 192 ) ) ( / ( + v6 2 ) 192 ) ) ( / ( + v6 3 ) 192 ) ) ( / ( - ( - ( * ( / ( - ( + v7 v8 ) 209 ) 2 ) 2 ) ( + ( * v9 384 ) v10 ) ) 1 ) 192 ) ) ( / ( - v11 1 ) 192 ) ) ( / ( - v12 1 ) 192 ) ) ( / ( - ( - ( * ( / ( - ( + v7 v8 ) 203 ) 2 ) 2 ) ( + ( * v9 384 ) v10 ) ) 1 ) 192 ) ) ( / ( - v13 1 ) 192 ) ) ( / ( - v14 1 ) 192 ) ) ( / ( - v15 1 ) 192 ) ) ( / ( - ( - ( * ( / ( - ( + v7 v8 ) 31 ) 2 ) 2 ) ( + ( * v9 384 ) v10 ) ) 178 ) 192 ) ) ( / ( - v16 178 ) 192 ) ) ( / ( - v17 184 ) 192 ) ) ( / ( - v17 182 ) 192 ) ) ( / ( - v17 178 ) 192 ) ) ( / ( - v18 184 ) 192 ) ) ( / ( - v18 182 ) 192 ) ) ( / ( - v19 178 ) 192 ) ) ( / ( - v20 182 ) 192 ) ) ( / ( - v20 178 ) 192 ) ) ( / ( - v21 182 ) 192 ) ) ( / ( - v22 2 ) 192 ) ) ( / ( - v22 1 ) 192 ) ) ( / ( - v23 2 ) 192 ) ) ( / ( - v23 1 ) 192 ) ) ( / ( - v24 4 ) 192 ) ) ( / ( - v24 2 ) 192 ) ) ( / ( - v24 1 ) 192 ) ) ( / ( - v25 4 ) 192 ) ) ( / ( - v25 2 ) 192 ) ) ( / ( - v25 1 ) 192 ) ) 1 ) 1 ) ) 0 ) ( max ( min v0 2 ) 0 ) ),1/0,false,"(! (|| (|| 0 (< (- (max (min v0 2) 0) 1) (min 1 (min (min (min (min (min (min (min (min (min (min (min (min (min (min (min (min (min (min (min (min (min (min (min (min (min (min (min (min (min (min (min (min (min (min (min (min (min (min (min (min (min (min (min (min (min (min (min (min (min (min (min (min (min (min (min (min (min (min v2 (- (min (min (min v1 v2) v3) v4) 1)) (/ (+ v5 -208) 192)) (/ (- v5 207) 192)) (/ (+ v5 -206) 192)) (/ (+ v5 -205) 192)) (/ (+ v5 -191) 192)) (/ (+ v5 -4) 192)) (/ (+ v5 -3) 192)) (/ (+ v5 -2) 192)) (/ (+ v5 -1) 192)) (/ (- v6 210) 192)) (/ (+ v6 -209) 192)) (/ (+ v6 -208) 192)) (/ (+ v6 -207) 192)) (/ (+ v6 -206) 192)) (/ (+ v6 -205) 192)) (/ (- v6 204) 192)) (/ (- v6 203) 192)) (/ (- v6 194) 192)) (/ (- v6 193) 192)) (/ (- v6 191) 192)) (/ (+ v6 -190) 192)) (/ (+ v6 -189) 192)) (/ (+ v6 -4) 192)) (/ (+ v6 -3) 192)) (/ (- v6 2) 192)) (/ (+ v6 -1) 192)) (/ (+ 1 v6) 192)) (/ (+ 2 v6) 192)) (/ (+ 3 v6) 192)) (/ (+ (* 2 (/ (+ (+ v7 v8) -209) 2)) (+ -1 (+ (* v9 -384) (* v10 -1)))) 192)) (/ (- v11 1) 192)) (/ (- v12 1) 192)) (/ (+ (- (+ v7 (+ v8 -203)) (""%"" (+ (+ v7 v8) 203) 2)) (+ -1 (+ (* v9 -384) (* v10 -1)))) 192)) (/ (+ v13 -1) 192)) (/ (+ v14 -1) 192)) (/ (- v15 1) 192)) (/ (+ (* 2 (/ (+ (+ v7 v8) -209) 2)) (+ (* v9 -384) (* v10 -1))) 192)) (/ (+ v16 -178) 192)) (/ (- v17 184) 192)) (/ (- v17 182) 192)) (/ (+ v17 -178) 192)) (/ (+ v18 -184) 192)) (/ (- v18 182) 192)) (/ (+ v19 -178) 192)) (/ (+ v20 -182) 192)) (/ (+ v20 -178) 192)) (/ (- v21 182) 192)) (/ (+ v22 -2) 192)) (/ (- v22 1) 192)) (/ (+ v23 -2) 192)) (/ (+ v23 -1) 192)) (/ (+ v24 -4) 192)) (/ (- v24 2) 192)) (/ (- v24 1) 192)) (/ (+ v25 -4) 192)) (/ (+ v25 -2) 192)) (/ (+ v25 -1) 192))))) 0))",-1,10,95135,0,3.016500976,Time Limit : 1.0005931,
8,( <= ( max ( max ( min v0 2 ) ( + ( min ( min ( min ( min ( min ( min ( min ( min ( min ( min ( min ( min ( min ( min ( min ( min ( min ( min ( min ( min ( min ( min ( min ( min ( min ( min ( min ( min ( min ( min ( min ( min ( min ( min ( min ( min ( min ( min ( min ( min ( min ( min ( min ( min ( min ( min ( min ( min ( min ( min ( min ( min ( min ( - ( min ( min ( min v1 v2 ) v3 ) v4 ) 1 ) v2 ) ( / ( - v5 191 ) 192 ) ) ( / ( - v5 2 ) 192 ) ) ( / ( - v5 1 ) 192 ) ) ( / ( - v6 210 ) 192 ) ) ( / ( - v6 209 ) 192 ) ) ( / ( - v6 208 ) 192 ) ) ( / ( - v6 207 ) 192 ) ) ( / ( - v6 206 ) 192 ) ) ( / ( - v6 205 ) 192 ) ) ( / ( - v6 204 ) 192 ) ) ( / ( - v6 203 ) 192 ) ) ( / ( - v6 194 ) 192 ) ) ( / ( - v6 193 ) 192 ) ) ( / ( - v6 191 ) 192 ) ) ( / ( - v6 190 ) 192 ) ) ( / ( - v6 189 ) 192 ) ) ( / ( - v6 4 ) 192 ) ) ( / ( - v6 3 ) 192 ) ) ( / ( - v6 2 ) 192 ) ) ( / ( - v6 1 ) 192 ) ) ( / ( + v6 1 ) 192 ) ) ( / ( + v6 2 ) 192 ) ) ( / ( + v6 3 ) 192 ) ) ( / ( - ( - ( * ( / ( - ( + v7 v8 ) 209 ) 2 ) 2 ) ( + ( * v9 384 ) v10 ) ) 1 ) 192 ) ) ( / ( - v11 1 ) 192 ) ) ( / ( - v12 1 ) 192 ) ) ( / ( - ( - ( * ( / ( - ( + v7 v8 ) 203 ) 2 ) 2 ) ( + ( * v9 384 ) v10 ) ) 1 ) 192 ) ) ( / ( - v13 1 ) 192 ) ) ( / ( - v14 1 ) 192 ) ) ( / ( - v15 1 ) 192 ) ) ( / ( - ( - ( * ( / ( - ( + v7 v8 ) 31 ) 2 ) 2 ) ( + ( * v9 384 ) v10 ) ) 178 ) 192 ) ) ( / ( - v16 178 ) 192 ) ) ( / ( - v17 184 ) 192 ) ) ( / ( - v17 182 ) 192 ) ) ( / ( - v17 178 ) 192 ) ) ( / ( - v18 184 ) 192 ) ) ( / ( - v18 182 ) 192 ) ) ( / ( - v19 178 ) 192 ) ) ( / ( - v20 182 ) 192 ) ) ( / ( - v20 178 ) 192 ) ) ( / ( - v21 182 ) 192 ) ) ( / ( - v22 2 ) 192 ) ) ( / ( - v22 1 ) 192 ) ) ( / ( - v23 2 ) 192 ) ) ( / ( - v23 1 ) 192 ) ) ( / ( - v24 4 ) 192 ) ) ( / ( - v24 2 ) 192 ) ) ( / ( - v24 1 ) 192 ) ) ( / ( - v25 4 ) 192 ) ) ( / ( - v25 2 ) 192 ) ) ( / ( - v25 1 ) 192 ) ) 1 ) 1 ) ) 0 ) ( max ( min v0 2 ) 0 ) ),1/0,false,(! (|| (|| 0 (< (- (max (min v0 2) 0) 1) (min 1 (min (min (min (min (min (min (min (min (min (min (min (min (min (min (min (min (min (min (min (min (min (min (min (min (min (min (min (min (min (min (min (min (min (min (min (min (min (min (min (min (min (min (min (min (min (min (min (min (min (min (min (min v2 (- (min (min (min v1 v2) v3) v4) 1)) (/ (+ v5 -191) 192)) (/ (+ v5 -2) 192)) (/ (+ v5 -1) 192)) (/ (- v6 210) 192)) (/ (- v6 209) 192)) (/ (+ v6 -208) 192)) (/ (+ v6 -207) 192)) (/ (+ v6 -206) 192)) (/ (+ v6 -205) 192)) (/ (- v6 204) 192)) (/ (+ v6 -203) 192)) (/ (- v6 194) 192)) (/ (- v6 193) 192)) (/ (+ v6 -191) 192)) (/ (+ v6 -190) 192)) (/ (- v6 189) 192)) (/ (+ v6 -4) 192)) (/ (- v6 3) 192)) (/ (+ v6 -2) 192)) (/ (- v6 1) 192)) (/ (+ 1 v6) 192)) (/ (+ 2 v6) 192)) (/ (+ v6 3) 192)) (/ (+ (* 2 (/ (- (+ v7 v8) 209) 2)) (+ (* v9 -384) (+ -1 (* v10 -1)))) 192)) (/ (- v11 1) 192)) (/ (+ v12 -1) 192)) (/ (+ (* 2 (/ (+ v7 (+ v8 -203)) 2)) (+ (* v9 -384) (+ -1 (* v10 -1)))) 192)) (/ (- v13 1) 192)) (/ (- v14 1) 192)) (/ (- v15 1) 192)) (/ (- (* 2 (/ (- (+ v7 v8) 209) 2)) (+ (* v9 384) v10)) 192)) (/ (+ v16 -178) 192)) (/ (- v17 184) 192)) (/ (+ v17 -182) 192)) (/ (+ v17 -178) 192)) (/ (+ v18 -184) 192)) (/ (+ v18 -182) 192)) (/ (+ v19 -178) 192)) (/ (+ v20 -182) 192)) (/ (+ v20 -178) 192)) (/ (+ v21 -182) 192)) (/ (+ v22 -2) 192)) (/ (+ v22 -1) 192)) (/ (- v23 2) 192)) (/ (+ v23 -1) 192)) (/ (+ v24 -4) 192)) (/ (+ v24 -2) 192)) (/ (- v24 1) 192)) (/ (+ v25 -4) 192)) (/ (+ v25 -2) 192)) (/ (+ v25 -1) 192))))) 0)),-1,10,95099,0,3.0157565390000003,Time Limit : 1.001095964,
9,( <= ( max ( max ( min v0 2 ) ( + ( min ( min ( min ( min ( min ( min ( min ( min ( min ( min ( min ( min ( min ( min ( min ( min ( min ( min ( min ( min ( min ( min ( min ( min ( min ( min ( min ( min ( - ( min v1 v2 ) 1 ) v2 ) ( / ( - v3 191 ) 192 ) ) ( / ( - v3 2 ) 192 ) ) ( / ( - v3 1 ) 192 ) ) ( / ( - v4 194 ) 192 ) ) ( / ( - v4 193 ) 192 ) ) ( / ( - v4 191 ) 192 ) ) ( / ( - v4 190 ) 192 ) ) ( / ( - v4 189 ) 192 ) ) ( / ( - v4 2 ) 192 ) ) ( / ( - v4 1 ) 192 ) ) ( / ( + v4 1 ) 192 ) ) ( / ( + v4 2 ) 192 ) ) ( / ( + v4 3 ) 192 ) ) ( / ( - ( - ( * ( / ( - ( + v5 v6 ) 193 ) 2 ) 2 ) ( + ( * v7 384 ) v8 ) ) 1 ) 192 ) ) ( / ( - v9 1 ) 192 ) ) ( / ( - ( - ( * ( / ( - ( + v5 v6 ) 189 ) 2 ) 2 ) ( + ( * v7 384 ) v8 ) ) 1 ) 192 ) ) ( / ( - ( - ( * ( / ( - ( + v5 v6 ) 15 ) 2 ) 2 ) ( + ( * v7 384 ) v8 ) ) 178 ) 192 ) ) ( / ( - v10 182 ) 192 ) ) ( / ( - v10 178 ) 192 ) ) ( / ( - ( - ( * ( / ( - ( + v5 v6 ) 11 ) 2 ) 2 ) ( + ( * v7 384 ) v8 ) ) 182 ) 192 ) ) ( / ( - v11 2 ) 192 ) ) ( / ( - v11 1 ) 192 ) ) ( / ( - v12 2 ) 192 ) ) ( / ( - v12 1 ) 192 ) ) ( / ( - v13 2 ) 192 ) ) ( / ( - v13 1 ) 192 ) ) 1 ) 1 ) ) 0 ) ( max ( min v0 2 ) 0 ) ),1/0,false,"(! (|| (|| 0 (< (- (max (min v0 2) 0) 1) (min 1 (min (min (min (min (min (min (min (min (min (min (min (min (min (min (min (min (min (min (min (min (min (min (min (min (min (min (min v2 (- (min v1 v2) 1)) (/ (- v3 191) 192)) (/ (+ v3 -2) 192)) (/ (- v3 1) 192)) (/ (+ v4 -194) 192)) (/ (+ v4 -193) 192)) (/ (+ v4 -191) 192)) (/ (+ v4 -190) 192)) (/ (+ v4 -189) 192)) (/ (+ v4 -2) 192)) (/ (+ v4 -1) 192)) (/ (+ 1 v4) 192)) (/ (+ 2 v4) 192)) (/ (+ v4 3) 192)) (/ (+ (* (""%"" (- (+ v5 v6) 193) 2) -1) (+ (+ -194 (+ v5 v6)) (+ (* v7 -384) (* v8 -1)))) 192)) (/ (+ v9 -1) 192)) (/ (+ (* 2 (/ (+ (+ v5 v6) -189) 2)) (+ -1 (+ (* v7 -384) (* v8 -1)))) 192)) (/ (- (- (- (+ v5 v6) 193) (""%"" (- (+ v5 v6) 193) 2)) (+ (* v7 384) v8)) 192)) (/ (- v10 182) 192)) (/ (+ v10 -178) 192)) (/ (- (- (- (+ v5 v6) 193) (""%"" (- (+ v5 v6) 193) 2)) (+ (* v7 384) v8)) 192)) (/ (+ v11 -2) 192)) (/ (- v11 1) 192)) (/ (+ v12 -2) 192)) (/ (- v12 1) 192)) (/ (+ v13 -2) 192)) (/ (+ v13 -1) 192))))) 0))",-1,12,77701,0,3.013200893,Time Limit : 1.001064826,
10,( <= ( max ( min ( - ( + v0 v1 ) 1 ) v2 ) v1 ) ( max ( min ( + v0 v1 ) v2 ) ( + v1 1 ) ) ),1/0,false,(<= (+ -1 (min (+ v0 v1) (+ 1 v2))) (max (min (+ v0 v1) v2) (+ v1 1))),-1,5,77371,418,3.029513882,Time Limit : 1.007085161,
