index,start_expression,end_expression,result,best_expr,class,iterations,egraph_size,rebuilds,total_time,stop_reason,condition,halide_result,halide_time
1,( <= ( max ( + ( min ( min ( - ( / ( - ( min ( max ( min ( * v1 8 ) 2004 ) 5 ) ( + ( + v2 v3 ) 255 ) ) ( max ( * ( max ( min ( / v4 8 ) 249 ) 0 ) 8 ) 4 ) ) 252 ) 1 ) ( / ( - ( - ( + v2 v3 ) ( max ( * ( max ( min ( / v4 8 ) 249 ) 0 ) 8 ) 4 ) ) 248 ) 252 ) ) ( - ( + 0 ( / ( + v5 251 ) 252 ) ) 1 ) ) 1 ) ( min ( max ( / ( + ( - v3 ( max ( * ( max ( min ( / v4 8 ) 249 ) 0 ) 8 ) 4 ) ) 255 ) 252 ) 0 ) ( + ( / ( + v5 251 ) 252 ) 0 ) ) ) ( min ( max ( / ( + ( - v3 ( max ( * ( max ( min ( / v4 8 ) 249 ) 0 ) 8 ) 4 ) ) 255 ) 252 ) 0 ) ( + ( / ( + v5 251 ) 252 ) 0 ) ) ),1/0,false,(<= (/ (min (+ (max (min -4 (* 8 (/ v4 -8))) -1992) (min (+ (max 5 (* 8 v1)) -252) (+ 3 (min (+ v2 v3) 1749)))) (+ (+ v2 (+ v3 -248)) (min (max (min -4 (* 8 (/ v4 -8))) -1992) (+ (+ 248 (* v3 -1)) (+ (+ -1 v5) (* v2 -1)))))) 252) (+ -1 (max 0 (/ (+ (max (min -4 (* 8 (/ v4 -8))) -1992) (+ v3 255)) 252)))),-1,8,18873,1189,3.197919819,Time Limit : 0.100218013,,false,2945.0
2,( != ( / ( + ( - v0 v1 ) 20 ) 9 ) 0 ),1/0,false,(!= (/ (+ 20 (- v0 v1)) 9) 0),-1,11,140,56,0.002950323,Saturation,,false,445.0
3,( == ( * v0 2 ) ( - ( + ( * v0 2 ) ( + ( * ( - ( / ( min ( + ( * ( min ( / ( min ( + ( * v1 2 ) 1 ) v2 ) 2 ) v1 ) 2 ) 1 ) v2 ) 2 ) v1 ) 4 ) 8 ) ) 1 ) ),1/0,true,0,-1,7,4270,621,0.119026328,Goal 0 Matched,,false,241.0
5,( != ( + ( / ( - ( max v0 0 ) v1 ) 3 ) 3 ) 0 ),1/0,false,(!= 3 (/ (+ (- 0 v1) (max 0 v0)) -3)),-1,17,12970,1992,3.1920912250000004,Time Limit : 0.100141751,,false,479.0
12,( >= ( - -15 ( max v0 -13 ) ) ( - ( + ( - -15 ( max v0 -13 ) ) ( + ( max v0 -13 ) 17 ) ) 1 ) ),1/0,true,0,-1,5,564,110,0.002285255,Goal 0 Matched,,false,69.0
13,( == 0 ( - ( + 0 ( + ( * ( min ( - ( - ( max ( / ( + ( + v0 v1 ) 23 ) 8 ) 249 ) ( * v2 8 ) ) ( min ( / v1 8 ) 4 ) ) 3 ) 2 ) 10 ) ) 1 ) ),1/0,true,0,-1,4,410,16,0.001253081,Goal 0 Matched,,false,193.0
20,( != ( / ( + ( * v0 64 ) 427 ) 276 ) 0 ),1/0,false,(!= (/ (+ (* v0 64) 427) 276) 0),-1,1,13,0,0.000100386,Impossible (!= (/ (+ ?a (* ?x ?b)) ?c) ?d) Matched,,false,460.0
22,( <= ( max ( + ( min ( min ( + ( - ( / ( min ( + ( * v3 8 ) 2 ) ( + v4 v5 ) ) 4 ) ( * ( + ( * v6 12 ) v1 ) 2 ) ) 7 ) ( - 7 ( * ( max ( - v1 v2 ) -8 ) 2 ) ) ) ( - ( + 0 ( + ( * ( min ( - v2 v1 ) 8 ) 2 ) 9 ) ) 1 ) ) 1 ) ( min ( max ( + ( - ( / v5 4 ) ( * ( + ( * v6 12 ) v1 ) 2 ) ) 8 ) 0 ) ( + ( + ( * ( min ( - v2 v1 ) 8 ) 2 ) 9 ) 0 ) ) ) ( min ( max ( + ( - ( / v5 4 ) ( * ( + ( * v6 12 ) v1 ) 2 ) ) 8 ) 0 ) ( + ( + ( * ( min ( - v2 v1 ) 8 ) 2 ) 9 ) 0 ) ) ),1/0,false,(<= (min (+ (min (* v3 2) (/ (+ v4 v5) 4)) (+ 7 (+ (* v1 -2) (* v6 -24)))) (+ 7 (* 2 (min 8 (- v2 v1))))) (+ (max 0 (+ (+ (* v1 -2) (* v6 -24)) (/ (+ v5 32) 4))) -1)),-1,8,18170,819,3.2722975619999994,Time Limit : 0.100012248,,false,3286.0
27,( != ( / ( + ( - v0 v1 ) 81 ) 68 ) 0 ),1/0,false,(!= (/ (+ 81 (- v0 v1)) 68) 0),-1,11,140,56,0.0029032230000000003,Saturation,,false,453.0
30,( == ( - ( min ( * ( - v0 v1 ) 16 ) 72 ) 72 ) 1 ),1/0,true,0,-1,4,129,1,0.000580701,Goal 0 Matched,,false,45.0
43,( == ( - ( * ( / ( + ( + v0 v1 ) 93 ) 2 ) 2 ) 19 ) ( - ( + ( - ( * ( / ( + ( + v0 v1 ) 93 ) 2 ) 2 ) 19 ) ( + ( * ( % ( + ( + v0 v1 ) 1 ) 2 ) 2 ) 70 ) ) 1 ) ),1/0,true,0,-1,3,46,0,0.100978702,Goal 0 Matched,,false,185.0
48,( == ( * ( / ( max ( min ( + ( * v2 -500 ) ( - v1 ( min v1 4 ) ) ) 496 ) -4 ) 4 ) 4 ) ( max ( min ( + ( * v2 -500 ) ( - v1 ( min v1 4 ) ) ) 496 ) -4 ) ),1/0,false,"(== 0 (""%"" (max (min (+ -4 (max 4 v1)) (+ (* 500 v2) 496)) (+ -4 (* 500 v2))) 4))",-1,17,6838,1827,3.1173936419999997,Time Limit : 0.100277616,,false,969.0
52,( >= ( - ( * v0 16 ) 558 ) ( - ( + ( - ( * v0 16 ) 558 ) 438 ) 1 ) ),1/0,true,0,-1,6,1591,340,0.003967022,Goal 0 Matched,,false,40.0
57,( >= 0 ( - ( + 0 ( / ( + ( % ( + v0 v1 ) 8 ) 220 ) 32 ) ) 1 ) ),1/0,true,0,-1,5,147,4,0.000850705,Goal 0 Matched,,false,40.0
58,( == 0 ( - ( + 0 ( - 18 ( max ( * v0 4 ) 14 ) ) ) 1 ) ),1/0,true,0,-1,8,923,156,0.0038494709999999997,Goal 0 Matched,,false,49.0
62,( >= ( max ( / ( + ( - ( max v0 0 ) v1 ) 1 ) 32 ) 0 ) ( - ( + ( max ( / ( + ( - ( max v0 0 ) v1 ) 1 ) 32 ) 0 ) ( + ( - ( max ( / ( - ( max v0 0 ) v1 ) 32 ) -1 ) ( max ( / ( + ( - ( max v0 0 ) v1 ) 1 ) 32 ) 0 ) ) 1 ) ) 1 ) ),1/0,true,1,-1,9,13888,4248,0.288193412,Goal 1 Matched,,false,2828.0
65,( >= ( - v0 5 ) ( - ( + ( - v0 5 ) 15 ) 1 ) ),1/0,true,0,-1,6,1432,361,0.003731511,Goal 0 Matched,,false,33.0
68,( >= ( max ( - -1012 ( * v0 8 ) ) ( + ( * v0 8 ) 7 ) ) 0 ),1/0,false,(! (&& (< -127 v0) (< v0 0))),-1,6,714,119,0.002840785,Impossible (! (&& (< ?a ?x) (< ?x ?b))) Matched,,false,315.0
85,( == 0 ( - ( + 0 ( - 34 ( max ( * v0 4 ) 30 ) ) ) 1 ) ),1/0,true,0,-1,8,923,156,0.003857716,Goal 0 Matched,,false,51.0
95,( == ( * ( / ( min ( + ( * ( min ( + ( * v3 504 ) ( + ( + ( / v2 2 ) ( * ( max ( / v4 504 ) -1 ) 504 ) ) 754 ) ) ( / ( + ( + v1 v2 ) 501 ) 2 ) ) -1 ) ( / ( + ( + v1 v2 ) 485 ) 2 ) ) 496 ) 8 ) 8 ) ( min ( + ( * ( min ( + ( * v3 504 ) ( + ( + ( / v2 2 ) ( * ( max ( / v4 504 ) -1 ) 504 ) ) 754 ) ) ( / ( + ( + v1 v2 ) 501 ) 2 ) ) -1 ) ( / ( + ( + v1 v2 ) 485 ) 2 ) ) 496 ) ),1/0,false,"(== 0 (""%"" (+ (/ (+ v2 (+ v1 485)) -2) (max (min (/ (+ v2 (+ v1 501)) 2) (+ (* 504 (max -1 (/ v4 504))) (+ (/ (+ v2 1508) 2) (* 504 v3)))) (/ (+ v2 (+ v1 -507)) 2))) 8))",-1,12,8980,922,3.1315644619999987,Time Limit : 0.100401869,,false,1938.0
102,( == ( - ( * ( / ( min ( / v0 8 ) 0 ) 16 ) 16 ) 10 ) ( - ( + ( - ( * ( / ( min ( / v0 8 ) 0 ) 16 ) 16 ) 10 ) ( + ( * v1 16 ) 39 ) ) 1 ) ),1/0,false,"(== (- (""%"" (min (/ v0 8) 0) 16) (min 0 (/ v0 -8))) (+ (max (/ v0 8) (""%"" (/ v0 8) 16)) (+ 38 (* 16 v1))))",-1,13,13926,1243,3.133927797,Time Limit : 0.100714629,,false,142.0
103,( >= ( max ( / ( + v0 5 ) 253 ) 0 ) ( - ( + ( max ( / ( + v0 5 ) 253 ) 0 ) ( max ( - ( / ( + v0 257 ) 253 ) ( max ( / ( + v0 5 ) 253 ) 0 ) ) 0 ) ) 1 ) ),1/0,true,1,-1,9,7116,1969,0.349082975,Goal 1 Matched,,false,683.0
106,( == 0 ( - ( + 0 ( / ( + ( % ( + v0 v1 ) 2 ) 251 ) 4 ) ) 1 ) ),1/0,false,"(== 0 (/ (+ (""%"" (+ v0 v1) 2) 247) 4))",-1,13,178,44,0.00424944,Saturation,,false,61.0
110,( == ( * ( / ( min ( - ( max ( min ( + ( * v3 64 ) ( + ( / v2 8 ) 63 ) ) ( min ( / ( + ( + v1 v2 ) 7 ) 8 ) 249 ) ) 0 ) ( max ( min ( + ( * v3 64 ) ( / v2 8 ) ) 249 ) 0 ) ) 30 ) 3 ) 3 ) ( min ( - ( max ( min ( + ( * v3 64 ) ( + ( / v2 8 ) 63 ) ) ( min ( / ( + ( + v1 v2 ) 7 ) 8 ) 249 ) ) 0 ) ( max ( min ( + ( * v3 64 ) ( / v2 8 ) ) 249 ) 0 ) ) 30 ) ),1/0,false,"(== 0 (""%"" (+ (+ (max (/ v2 -8) (+ -249 (* 64 v3))) (min (/ v2 8) (* -64 v3))) (min (max 0 (/ (min (+ v2 (+ v1 7)) (+ (+ v2 504) (* 512 v3))) 8)) (+ (+ (min (+ (/ v2 -8) (* -64 v3)) -219) (max 249 (+ (* 64 v3) (/ v2 8)))) (+ (min (/ v2 8) (+ (* -64 v3) 249)) (max (/ v2 -8) (* 64 v3)))))) 3))",-1,10,16072,1132,3.141498505999999,Time Limit : 0.100981045,,false,2321.0
113,( == ( / ( + v0 6 ) 252 ) ( - ( + ( / ( + v0 6 ) 252 ) ( / ( + ( % ( + v0 6 ) 252 ) 255 ) 252 ) ) 1 ) ),1/0,false,"(== (/ (+ 255 (""%"" (+ -246 v0) 252)) 252) 1)",-1,14,170,48,0.105112554,Saturation,,false,779.0
115,( != ( + ( / ( - v0 v1 ) 4 ) 10 ) 0 ),1/0,false,(!= (/ (- v0 v1) 4) -10),-1,11,176,57,0.0038029200000000004,Saturation,,false,391.0
121,( == ( * ( / ( * ( min ( + ( * v2 1088 ) ( * ( min v1 0 ) 8 ) ) ( + ( * ( min ( + ( * v2 136 ) ( min v1 0 ) ) ( + v3 12 ) ) 8 ) 4 ) ) -1 ) 4 ) 4 ) ( * ( min ( + ( * v2 1088 ) ( * ( min v1 0 ) 8 ) ) ( + ( * ( min ( + ( * v2 136 ) ( min v1 0 ) ) ( + v3 12 ) ) 8 ) 4 ) ) -1 ) ),1/0,true,1,-1,6,2863,966,0.114392609,Goal 1 Matched,,false,1736.0
122,( >= ( - ( * ( + ( * v0 4 ) v1 ) 2 ) 2 ) ( - ( + ( - ( * ( + ( * v0 4 ) v1 ) 2 ) 2 ) 2 ) 1 ) ),1/0,true,0,-1,5,698,77,0.001892461,Goal 0 Matched,,false,71.0
123,( == ( - ( * ( max v0 233 ) 2 ) 705 ) ( - ( + ( - ( * ( max v0 233 ) 2 ) 705 ) ( - 708 ( * ( max v0 233 ) 2 ) ) ) 1 ) ),1/0,true,0,-1,7,2679,568,0.009202544,Goal 0 Matched,,false,106.0
124,( != ( / ( + v0 11 ) 3 ) 0 ),1/0,false,(!= (/ (+ v0 11) 3) 0),-1,1,10,0,0.000096337,Impossible (!= (/ (+ ?a ?x) ?b) ?c) Matched,,false,378.0
126,( != ( / ( + ( * ( - v0 v1 ) 4 ) 762 ) 707 ) 0 ),1/0,false,(!= 0 (/ (+ -762 (+ (* v0 -4) (* 4 v1))) 707)),-1,11,194,68,0.0042953240000000005,Saturation,,false,551.0
138,( != ( + ( - ( max v0 0 ) v1 ) 7 ) 0 ),1/0,false,(!= (max 0 v0) (+ v1 -7)),-1,20,9212,3120,3.119897189,Time Limit : 0.100000655,,false,421.0
147,( >= ( - ( + ( * v0 32 ) ( + v1 v2 ) ) 1 ) ( - ( + ( - ( + ( * v0 32 ) ( + v1 v2 ) ) 1 ) 37 ) 1 ) ),1/0,true,0,-1,6,5393,720,0.009381903,Goal 0 Matched,,false,708.0
153,( <= ( max ( + ( min ( min ( min ( / ( - ( - ( + v2 v3 ) ( max ( * ( min ( / v1 4 ) 500 ) 4 ) 1 ) ) 3 ) 4 ) ( / ( + ( - ( max ( min ( * ( / ( + v1 255 ) 4 ) 4 ) 1995 ) -4 ) ( max ( * ( min ( / v1 4 ) 500 ) 4 ) 1 ) ) 2 ) 4 ) ) ( / ( - ( min ( + ( max ( min ( * ( / ( + v1 255 ) 4 ) 4 ) 1995 ) -4 ) 2 ) ( + v2 v3 ) ) ( max ( * ( min ( / v1 4 ) 500 ) 4 ) 1 ) ) 4 ) ) ( - ( + 0 ( / ( + v4 9 ) 4 ) ) 1 ) ) 1 ) ( min ( max ( + ( / ( - v3 ( max ( * ( min ( / v1 4 ) 500 ) 4 ) 1 ) ) 4 ) 1 ) 0 ) ( + ( / ( + v4 9 ) 4 ) 0 ) ) ) ( min ( max ( + ( / ( - v3 ( max ( * ( min ( / v1 4 ) 500 ) 4 ) 1 ) ) 4 ) 1 ) 0 ) ( + ( / ( + v4 9 ) 4 ) 0 ) ) ),1/0,false,(<= (min (/ (+ v3 (min (+ v2 -1) (- 1996 v3))) 4) (min (min (+ (max -1 (/ (+ v1 255) 4)) (max -500 (min (/ v1 -4) 0))) (+ (max -500 (/ v1 -4)) (/ (+ v3 (+ v2 -3)) 4))) (min (+ -1 (/ (min (+ v3 v2) (+ 9 v4)) 4)) (+ (max -500 (/ v1 -4)) (min 499 (/ (+ v3 v2) 4)))))) (max -1 (min (/ (+ v3 -1) 4) (+ (max -500 (/ v1 -4)) (/ v3 4))))),-1,7,25107,499,3.183846296999999,Time Limit : 0.100390787,,false,3998.0
158,( == ( - ( min ( * ( max ( + v0 v1 ) -1 ) 4 ) -1 ) 9 ) ( - ( + ( - ( min ( * ( max ( + v0 v1 ) -1 ) 4 ) -1 ) 9 ) ( - 12 ( min ( * ( max ( + v0 v1 ) -1 ) 4 ) -1 ) ) ) 1 ) ),1/0,true,0,-1,8,7799,1192,0.03670308,Goal 0 Matched,,false,116.0
159,( >= ( + ( * ( - ( max ( min v0 121 ) -128 ) ( max ( min v0 249 ) 0 ) ) 8 ) 1080 ) 0 ),1/0,true,1,-1,8,6235,2443,0.1414131,Goal 1 Matched,,false,754.0
162,( >= ( - ( min ( * ( max v0 -30 ) 16 ) 61 ) 65 ) ( - ( + ( - ( min ( * ( max v0 -30 ) 16 ) 61 ) 65 ) ( - 70 ( min ( * ( max v0 -30 ) 16 ) 61 ) ) ) 1 ) ),1/0,true,0,-1,7,8920,1752,0.035472759,Goal 0 Matched,,false,94.0
171,( >= ( + v0 v1 ) ( - ( + ( + v0 v1 ) 127 ) 1 ) ),1/0,true,0,-1,6,1920,750,0.005232785,Goal 0 Matched,,false,40.0
190,( == ( - ( * ( max ( min ( / v0 2 ) 999 ) 0 ) 2 ) 4 ) ( - ( + ( - ( * ( max ( min ( / v0 2 ) 999 ) 0 ) 2 ) 4 ) ( + ( * v1 2 ) 12 ) ) 1 ) ),1/0,true,0,-1,7,5262,1223,0.115477971,Goal 0 Matched,,false,150.0
192,( == ( * ( / ( max ( min ( + ( * v1 -32 ) ( - v2 v3 ) ) 20 ) -12 ) 2 ) 2 ) ( max ( min ( + ( * v1 -32 ) ( - v2 v3 ) ) 20 ) -12 ) ),1/0,false,"(== 0 (""%"" (min (max (* -1 (- v3 v2)) (+ -12 (* 32 v1))) (+ (* 32 v1) 20)) 2))",-1,18,8918,1527,3.1206062319999996,Time Limit : 0.100203324,,false,873.0
194,( == 0 ( - ( + 0 ( / ( + ( % ( + v0 v1 ) 8 ) 156 ) 32 ) ) 1 ) ),1/0,false,"(== 0 (/ (+ (""%"" (+ v0 v1) 8) 124) 32))",-1,13,178,44,0.0042376770000000005,Saturation,,false,1247.0
197,( <= ( max ( + ( min ( - 61 ( / v0 4 ) ) ( - ( + 0 22 ) 1 ) ) 1 ) ( min ( max ( + ( / ( - 0 v0 ) 4 ) 1 ) 0 ) ( + 22 0 ) ) ) ( min ( max ( + ( / ( - 0 v0 ) 4 ) 1 ) 0 ) ( + 22 0 ) ) ),1/0,false,(! (&& (< -81 v0) (< v0 245))),-1,6,51,3,0.10938091400000001,Impossible (! (&& (< ?a ?x) (< ?x ?b))) Matched,,false,914.0
198,( <= ( + ( max ( - ( / ( + ( min ( * v0 32 ) 93 ) v1 ) 4 ) ( + ( / ( + v1 7 ) 4 ) ( * v0 8 ) ) ) 0 ) 12 ) 1024 ),1/0,true,1,-1,6,7193,1453,0.34640373799999996,Goal 1 Matched,,false,861.0
199,( == ( + ( * ( max ( min v0 -8 ) -135 ) 2 ) 16 ) ( - ( + ( + ( * ( max ( min v0 -8 ) -135 ) 2 ) 16 ) ( - -14 ( * ( max ( min v0 -8 ) -135 ) 2 ) ) ) 1 ) ),1/0,true,0,-1,7,6139,1086,0.018092091,Goal 0 Matched,,false,104.0
201,( == ( - v0 9 ) ( - ( + ( - v0 9 ) 3 ) 1 ) ),1/0,true,0,-1,9,950,519,0.010319012,Goal 0 Matched,,false,45.0
207,( == 0 ( - ( + 0 ( - ( / ( max ( min v0 1009 ) 10 ) 2 ) 3 ) ) 1 ) ),1/0,true,0,-1,7,1929,139,0.0060214,Goal 0 Matched,,false,72.0
220,( != ( / ( + v0 9 ) 5 ) 0 ),1/0,false,(!= (/ (+ v0 9) 5) 0),-1,1,10,0,0.00009511099999999999,Impossible (!= (/ (+ ?a ?x) ?b) ?c) Matched,,false,2725.0
230,( != ( + ( / v0 501 ) 1 ) 0 ),1/0,false,(!= (+ (/ v0 501) 1) 0),-1,1,12,0,0.000094613,Impossible (!= (/ (+ ?a ?x) ?b) ?c) Matched,,false,294.0
233,( != ( / ( + v0 46 ) 38 ) 0 ),1/0,false,(!= (/ (+ v0 46) 38) 0),-1,1,10,0,0.000091703,Impossible (!= (/ (+ ?a ?x) ?b) ?c) Matched,,false,406.0
237,( <= ( + ( max ( - ( + ( * ( / ( max ( * v0 8 ) 244 ) 4 ) -4 ) ( + ( * v0 8 ) v1 ) ) ( + ( min ( * v0 8 ) 244 ) v1 ) ) -242 ) 258 ) 1024 ),1/0,true,1,-1,5,1645,535,0.1082396,Goal 1 Matched,,false,1083.0
238,( != ( / ( + ( * ( - v0 v1 ) 8 ) 1542 ) 990 ) 0 ),1/0,false,(!= 0 (/ (+ -1542 (+ (* v0 -8) (* 8 v1))) 990)),-1,11,194,68,0.004309995,Saturation,,false,544.0
240,( == ( * ( / ( max ( min ( + ( * v2 -16 ) ( + ( * ( + ( max v3 -1 ) 1 ) -16 ) ( - ( max ( min ( / ( + v4 ( min ( * v5 128 ) ( - v6 128 ) ) ) 2 ) 968 ) -31 ) ( max ( min ( / ( + v4 ( min ( * v5 128 ) ( - v6 128 ) ) ) 2 ) 999 ) 0 ) ) ) ) -16 ) -32 ) 2 ) 2 ) ( max ( min ( + ( * v2 -16 ) ( + ( * ( + ( max v3 -1 ) 1 ) -16 ) ( - ( max ( min ( / ( + v4 ( min ( * v5 128 ) ( - v6 128 ) ) ) 2 ) 968 ) -31 ) ( max ( min ( / ( + v4 ( min ( * v5 128 ) ( - v6 128 ) ) ) 2 ) 999 ) 0 ) ) ) ) -16 ) -32 ) ),1/0,false,"(== 0 (""%"" (max 16 (+ (min (max (max -968 (+ (/ v4 -2) (* -64 v5))) (+ 64 (/ (+ v4 v6) -2))) 31) (min (+ (+ (+ 16 (* 16 v2)) (* 16 (max -1 v3))) (max 0 (min (+ -64 (/ (+ v4 v6) 2)) (min (+ (/ v4 2) (* 64 v5)) 999)))) (+ 32 (max -31 (min (+ -64 (/ (+ v4 v6) 2)) (min (+ (/ v4 2) (* 64 v5)) 968))))))) 2))",-1,11,10425,850,3.125337130000001,Time Limit : 0.100157839,,false,3001.0
248,( != ( / ( + ( * v0 16 ) 286 ) 253 ) 0 ),1/0,false,(!= (/ (+ (* v0 16) 286) 253) 0),-1,1,13,0,0.00010245600000000001,Impossible (!= (/ (+ ?a (* ?x ?b)) ?c) ?d) Matched,,false,502.0
258,( != ( + ( / v0 64 ) 1 ) 0 ),1/0,false,(!= (+ (/ v0 64) 1) 0),-1,1,12,0,0.000096118,Impossible (!= (/ (+ ?a ?x) ?b) ?c) Matched,,false,282.0
259,( != v0 0 ),1/0,false,(!= v0 0),-1,1,5,0,0.000078815,Impossible (!= ?a ?x) Matched,,false,396.0
260,( < ( + ( / ( + v0 v1 ) 65 ) 1 ) ( / ( + ( + v0 1 ) v1 ) 65 ) ),1/0,true,0,-1,3,32,1,0.40348383699999996,Goal 0 Matched,,false,65.0
274,( == ( * ( / ( min ( + ( * ( % v3 ( / ( + v4 19 ) 17 ) ) 136 ) ( + ( * ( / ( max ( min ( / v2 8 ) 249 ) 0 ) 8 ) 8 ) 119 ) ) ( * ( / ( max ( min ( / ( + ( + v1 v2 ) 7 ) 8 ) 249 ) 0 ) 8 ) 8 ) ) 8 ) 8 ) ( min ( + ( * ( % v3 ( / ( + v4 19 ) 17 ) ) 136 ) ( + ( * ( / ( max ( min ( / v2 8 ) 249 ) 0 ) 8 ) 8 ) 119 ) ) ( * ( / ( max ( min ( / ( + ( + v1 v2 ) 7 ) 8 ) 249 ) 0 ) 8 ) 8 ) ) ),1/0,false,"(== (min (+ (""%"" (max -249 (min 0 (/ v2 -8))) 8) (+ (max 0 (/ v2 8)) (+ (min -249 (/ v2 -8)) 368))) (+ (""%"" (max -249 (min 0 (/ (+ v2 (+ v1 7)) -8))) 8) (+ (* 136 (""%"" (* v3 -1) (/ (+ v4 19) 17))) (max 0 (min 249 (/ (+ v2 (+ v1 7)) 8)))))) (+ (""%"" (max (+ (* 136 (""%"" (* v3 -1) (/ (+ v4 19) 17))) (+ (max -249 (/ v2 -8)) (+ -112 (min 0 (/ v2 8))))) (max -249 (min 0 (/ (+ v2 (+ v1 7)) -8)))) 8) (+ (* 136 (""%"" (* v3 -1) (/ (+ v4 19) 17))) (min (max 0 (min 249 (/ (+ v2 (+ v1 7)) 8))) (+ (* 136 (""%"" v3 (/ (+ v4 19) 17))) (+ (min -249 (/ v2 -8)) (+ (max 0 (/ v2 8)) 361)))))))",-1,10,12784,706,3.141443082000001,Time Limit : 0.1001179,,false,2058.0
276,( && ( && ( && ( && ( && ( && 1 ( <= ( - v0 3 ) ( - v0 3 ) ) ) ( >= ( + v0 2 ) ( + v0 2 ) ) ) ( <= ( + ( + ( + v1 v2 ) 0 ) 1 ) ( - ( + v1 v2 ) 3 ) ) ) ( >= ( + ( + ( + v1 v2 ) 3 ) 1 ) ( + ( + v1 v2 ) 1 ) ) ) ( <= 0 0 ) ) ( >= 2 2 ) ),1/0,true,0,-1,5,3638,657,0.007498719000000001,Goal 0 Matched,,false,148.0
277,( == ( - ( * ( max ( min ( / v0 8 ) 249 ) 0 ) 8 ) 6 ) ( - ( + ( - ( * ( max ( min ( / v0 8 ) 249 ) 0 ) 8 ) 6 ) ( + ( * v1 8 ) 13 ) ) 1 ) ),1/0,true,0,-1,6,879,254,0.105072325,Goal 0 Matched,,false,165.0
278,( == ( - ( min v0 33 ) 33 ) ( - ( + ( - ( min v0 33 ) 33 ) ( - 36 ( min v0 33 ) ) ) 1 ) ),1/0,true,0,-1,9,5761,1916,0.03892045,Goal 0 Matched,,false,84.0
284,( <= ( max ( + ( min ( min ( min ( min 1999 1999 ) ( - ( min ( + v3 v4 ) 2000 ) 1 ) ) ( - ( min ( * ( max ( min ( / v1 8 ) 254 ) 5 ) 8 ) ( + ( * v2 8 ) 55 ) ) 52 ) ) ( - ( + ( - ( * v6 8 ) 52 ) ( + ( * ( min v5 10 ) 8 ) 59 ) ) 1 ) ) 1 ) ( min ( max ( max ( max 0 0 ) ( max v4 0 ) ) ( - ( * v6 8 ) 52 ) ) ( + ( + ( * ( min v5 10 ) 8 ) 59 ) ( - ( * v6 8 ) 52 ) ) ) ) ( min ( max ( max ( max 0 0 ) ( max v4 0 ) ) ( - ( * v6 8 ) 52 ) ) ( + ( + ( * ( min v5 10 ) 8 ) 59 ) ( - ( * v6 8 ) 52 ) ) ) ),1/0,false,(<= (min (+ (* -8 (min -5 (/ v1 -8))) -52) (min (+ (* 8 (min v5 10)) (+ (* 8 v6) 6)) (min (+ (min (+ v3 v4) 2000) -1) (+ (min (* 8 v2) 1977) 3)))) (+ -1 (max (+ -52 (* 8 v6)) (max v4 0)))),-1,7,17881,520,3.2597966669999994,Time Limit : 0.100414178,,false,2803.0
285,( == ( * ( / ( * ( min ( + ( * ( % v3 ( / ( + ( * v4 512 ) 1485 ) 756 ) ) 756 ) ( + ( * ( / v2 500 ) 512 ) 26 ) ) ( * ( / ( - ( + v1 v2 ) 1 ) 500 ) 512 ) ) -1 ) 4 ) 4 ) ( * ( min ( + ( * ( % v3 ( / ( + ( * v4 512 ) 1485 ) 756 ) ) 756 ) ( + ( * ( / v2 500 ) 512 ) 26 ) ) ( * ( / ( - ( + v1 v2 ) 1 ) 500 ) 512 ) ) -1 ) ),1/0,false,"(== 0 (""%"" (max (+ (+ (* 512 (/ v2 -500)) -26) (* 512 (/ (+ v1 (+ v2 -1)) 500))) (* -756 (""%"" (* -1 v3) (/ (+ (* 512 v4) 1485) 756)))) 4))",-1,15,8962,2462,3.117215245999999,Time Limit : 0.100007113,,false,2059.0
291,( && ( && ( && ( && ( && ( && 1 ( <= ( - ( max ( + v0 5 ) v1 ) 1 ) ( - v0 1 ) ) ) ( >= ( + v0 4 ) ( + v0 4 ) ) ) ( <= ( + ( + 0 ( - ( + ( + ( min ( * v2 36 ) 96 ) ( * v3 12 ) ) v4 ) 5 ) ) 4 ) ( - ( + ( + ( min ( * v2 36 ) 96 ) ( * v3 12 ) ) v4 ) 1 ) ) ) ( >= ( + ( + 3 ( + ( + ( + ( min ( * v2 36 ) 96 ) ( * v3 12 ) ) v4 ) 8 ) ) 4 ) ( + ( + ( + ( min ( * v2 36 ) 96 ) ( * v3 12 ) ) v4 ) 15 ) ) ) ( <= 0 0 ) ) ( >= 2 2 ) ),1/0,true,0,-1,5,1328,405,0.10539784399999999,Goal 0 Matched,,false,281.0
292,( >= ( max ( - -905 ( * v0 64 ) ) ( + ( * v0 64 ) 164 ) ) 0 ),1/0,false,(! (&& (< -15 v0) (< v0 -1))),-1,6,695,113,0.002818564,Impossible (! (&& (< ?a ?x) (< ?x ?b))) Matched,,false,515.0
295,( != ( / ( + ( * v0 8 ) 133 ) 126 ) 0 ),1/0,false,(!= (/ (+ (* v0 8) 133) 126) 0),-1,1,13,0,0.000102712,Impossible (!= (/ (+ ?a (* ?x ?b)) ?c) ?d) Matched,,false,829.0
301,( >= ( / ( + v0 v1 ) 16 ) ( + ( + ( / ( + ( - v0 1 ) v1 ) 16 ) 1 ) 1 ) ),1/0,false,(== (/ (+ v1 (+ v0 31)) -16) (/ (+ v1 v0) -16)),-1,32,3375,360,3.324407274999998,Time Limit : 0.10030175,,false,74.0
